# error, MSE_sfc, MSE_time, MSE_cbcp, MSE, M, Mc, bw, sensors, R, L, snr dB, W, sampling_rate, N, tau, xi, p2p, overlapping_tx
0.99500000	2.12031232	0.00012630	10.16606740	0.14970483	1.00000000	1.00000000	5000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	6.61500000
0.99000000	1.71259184	0.00008638	10.14223468	0.15079110	1.00000000	1.00000000	6000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	5.27500000
0.97500000	1.58425250	0.00006463	10.14509400	0.15146586	1.00000000	1.00000000	7000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	4.65500000
0.98000000	1.47779719	0.00004961	10.13683537	0.14884769	1.00000000	1.00000000	8000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	4.60000000
0.98500000	1.24916108	0.00003882	0.60867966	0.05714700	2.00000000	2.00000000	9000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	3.76000000
0.96500000	1.29147067	0.00003142	0.61895082	0.05855444	2.00000000	2.00000000	10000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	3.53500000
0.93500000	1.03678343	0.00002590	0.62476046	0.05922777	2.00000000	2.00000000	11000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	3.01500000
0.93000000	1.01734509	0.00002156	0.56256998	0.02505054	4.00000000	4.00000000	12000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	2.95000000
0.94000000	0.97255062	0.00001885	0.57883578	0.02473200	4.00000000	4.00000000	13000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	2.72500000
0.90000000	0.87249071	0.00001625	0.25820108	0.01660325	8.00000000	8.00000000	14000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.00000000	10.00000000	5.00000000	1.00000000	0.00000000	4.00000000	2.49500000
