# error, MSE_sfc, MSE_time, MSE_cbcp, MSE, Theoretical MSE, M, Mc, bw, sensors, R, L, snr dB, W, sampling_rate, N, tau, xi, p2p, overlapping_tx
1.00000000	2.49265680	0.00019862	10.12387110	0.15032409	1.33333333	1.00000000	1.00000000	4000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	8.01000000
1.00000000	1.92117688	0.00008861	10.14960562	0.14994965	1.33333333	1.00000000	1.00000000	6000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	5.68000000
0.98500000	1.55938442	0.00004896	10.08769019	0.15262915	1.33333333	1.00000000	1.00000000	8000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	4.53000000
0.97500000	1.30160497	0.00003177	0.63363659	0.04957903	0.66666667	2.00000000	2.00000000	10000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	3.71500000
0.94500000	1.06226274	0.00002190	0.63956245	0.04879926	0.66666667	2.00000000	2.00000000	12000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	3.02000000
0.94000000	1.00397529	0.00001635	0.57094893	0.01368583	0.33333333	4.00000000	4.00000000	14000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	2.67500000
0.91500000	0.80271797	0.00001246	0.19208509	0.00523602	0.16666667	8.00000000	9.00000000	16000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	2.28000000
0.83000000	0.81372215	0.00000976	0.04157899	0.00301982	0.08333333	16.00000000	19.00000000	18000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	2.17000000
0.84500000	0.73336206	0.00000789	0.00961797	0.00252609	0.04166667	32.00000000	42.00000000	20000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.79000000
0.81000000	0.60549573	0.00000649	0.00334385	0.00253269	0.02083333	64.00000000	89.00000000	22000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.61500000
0.73500000	0.52186977	0.00000552	0.00206260	0.00240980	0.02083333	64.00000000	89.00000000	24000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.48500000
0.80000000	0.55452105	0.00000463	0.00046389	0.00237384	0.01041667	128.00000000	188.00000000	26000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.50500000
0.69500000	0.48482229	0.00000407	0.00010215	0.00245746	0.00520833	256.00000000	398.00000000	28000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.22000000
0.68500000	0.42086341	0.00000350	0.00002284	0.00242194	0.00260417	512.00000000	843.00000000	30000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.20500000
0.65000000	0.38403128	0.00000312	0.00000526	0.00240041	0.00130208	1024.00000000	1782.00000000	32000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.16500000
0.57500000	0.36189426	0.00000276	0.00125070	0.00241218	0.00065104	2048.00000000	3769.00000000	34000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	0.90000000
0.61500000	0.41054405	0.00000241	0.00000116	0.00239125	0.00065104	2048.00000000	3769.00000000	36000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	1.08500000
0.61000000	0.35508925	0.00000223	0.00000026	0.00236411	0.00032552	4096.00000000	7967.00000000	38000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	0.95000000
0.61000000	0.36863707	0.00000194	0.00124992	0.00236209	0.00016276	8192.00000000	16844.00000000	40000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.80000000	10.80000000	5.00000000	1.00000000	0.40000000	4.00000000	0.99500000
