# error, MSE_sfc, MSE_time, MSE_cbcp, MSE, M, Mc, bw, sensors, R, L, snr dB, W, sampling_rate, N, tau, xi, p2p, overlapping_tx
0.69300000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	10000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	1.30000000
0.43800000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	20000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.66300000
0.32800000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	30000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.46600000
0.25300000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	40000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.36300000
0.19100000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	50000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.24600000
0.16000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	60000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.21700000
0.14990000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	70000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.20500000
0.14100000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	80000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.18800000
0.11800000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	90000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.15100000
0.08800000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	100000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.11200000
