# error, MSE_sfc, MSE_time, MSE_cbcp, MSE, Theoretical MSE, M, Mc, bw, sensors, R, L, snr dB, W, sampling_rate, N, tau, xi, p2p, overlapping_tx
1.00000000	2.45260351	0.00020254	10.14455637	0.15372375	1.33333333	1.00000000	1.00000000	4000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	7.94000000
1.00000000	1.77619444	0.00008953	10.13496922	0.15061864	1.33333333	1.00000000	1.00000000	6000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	5.58500000
0.99500000	1.65274899	0.00004991	10.14327305	0.15203922	1.33333333	1.00000000	1.00000000	8000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	4.51500000
0.95000000	1.11617189	0.00003121	0.65435020	0.06518251	0.66666667	2.00000000	2.00000000	10000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	3.45500000
0.95500000	1.07786428	0.00002204	0.55455009	0.03351431	0.33333333	4.00000000	4.00000000	12000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	2.92500000
0.92500000	0.95285822	0.00001589	0.25890519	0.02794534	0.16666667	8.00000000	8.00000000	14000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	2.71000000
0.89000000	0.79805291	0.00001241	0.26262620	0.02829634	0.16666667	8.00000000	8.00000000	16000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	2.27000000
0.90000000	0.70329084	0.00000968	0.04902514	0.02751664	0.08333333	16.00000000	17.00000000	18000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.98000000
0.86500000	0.66445300	0.00000787	0.01416379	0.02627905	0.04166667	32.00000000	36.00000000	20000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.86000000
0.84000000	0.64238060	0.00000654	0.00290406	0.02747294	0.02083333	64.00000000	75.00000000	22000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.81000000
0.76000000	0.51014825	0.00000544	0.00067422	0.02643429	0.01041667	128.00000000	155.00000000	24000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.53500000
0.73000000	0.50470297	0.00000469	0.00016235	0.02666267	0.00520833	256.00000000	319.00000000	26000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.43500000
0.74000000	0.48909698	0.00000401	0.00003829	0.02558175	0.00260417	512.00000000	657.00000000	28000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.29000000
0.68000000	0.42458045	0.00000349	0.00003842	0.02751520	0.00260417	512.00000000	657.00000000	30000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.26500000
0.66500000	0.45990834	0.00000302	0.00000896	0.02590387	0.00130208	1024.00000000	1351.00000000	32000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.22000000
0.63500000	0.34060689	0.00000275	0.00000217	0.02633346	0.00065104	2048.00000000	2778.00000000	34000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.09500000
0.57500000	0.33832788	0.00000242	0.00000051	0.02648357	0.00032552	4096.00000000	5712.00000000	36000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	1.00000000
0.65500000	0.37704779	0.00000221	0.00000012	0.02760636	0.00016276	8192.00000000	11746.00000000	38000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	0.98500000
0.58000000	0.34790016	0.00000197	0.00000003	0.02682068	0.00008138	16384.00000000	24154.00000000	40000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	10.40000000	10.40000000	5.00000000	1.00000000	0.20000000	4.00000000	0.96500000
