# time, original, CbCP sampling, Recover SFC, Nyquist
4.000000000000003553e-02 -9.038450419787945611e-01 -7.444849935581904221e-01 -9.026633741924040555e-01 -9.682730082857424758e-01
5.000000000000004441e-02 -8.245651480352609308e-01 -1.224280778809611947e+00 -8.226212877079193131e-01 -8.587302447130522598e-01
6.000000000000005329e-02 -6.817073541802565195e-01 -1.612905584861455521e+00 -6.787946042522611245e-01 -6.848140077708954054e-01
7.000000000000006217e-02 -4.820872705815781867e-01 -1.889702852588943216e+00 -4.774192764308495263e-01 -4.549937837168990806e-01
7.999999999999996003e-02 -2.346127336642690742e-01 -2.041411916540857963e+00 -2.288279850653457403e-01 -1.815345906274365428e-01
8.999999999999996891e-02 4.685033450448564812e-02 -2.062780185071459549e+00 5.318175144695591605e-02 1.204534934512666161e-01
9.999999999999997780e-02 3.462960004915232592e-01 -1.956650446415634237e+00 3.522554376601284565e-01 4.332423288761044211e-01
1.099999999999999867e-01 6.446824745571183568e-01 -1.733538788677458697e+00 6.505993397275605661e-01 7.383252869075598301e-01
1.199999999999999956e-01 9.240449309112762633e-01 -1.410751025484375143e+00 9.302237829856783158e-01 1.017406841887732893e+00
1.300000000000000044e-01 1.167952113952723581e+00 -1.011112906315460913e+00 1.174216377270310696e+00 1.253640146042508619e+00
1.400000000000000133e-01 1.362334615240421876e+00 -5.614101850903172597e-01 1.367946184107666774e+00 1.432797120283144432e+00
1.500000000000000222e-01 1.496080578110208670e+00 -9.064784018747862326e-02 1.500104784440614347e+00 1.544284959586174732e+00
1.600000000000000311e-01 1.561078291769261162e+00 3.717569743274806715e-01 1.563503057154615572e+00 1.581929455208287205e+00
1.700000000000000400e-01 1.554839640495181641e+00 7.977360696407694851e-01 1.555562144861628138e+00 1.542935919081886320e+00
1.800000000000000488e-01 1.479633148914714313e+00 1.162182598148431723e+00 1.478461869009886964e+00 1.432811832411434727e+00
1.900000000000000577e-01 1.341505215399213080e+00 1.444326848203369984e+00 1.338937616491937099e+00 1.260317005041541760e+00
2.000000000000000666e-01 1.151146824339733143e+00 1.628806921475641989e+00 1.147745053782825542e+00 1.038371743372609846e+00
2.099999999999999645e-01 9.233507797368468717e-01 1.706387651225020452e+00 9.188384925893454680e-01 7.831224456150809310e-01
2.199999999999999734e-01 6.730207949587928562e-01 1.674304003421929199e+00 6.683310741308060576e-01 5.127583442710980099e-01
2.299999999999999822e-01 4.172666746202924881e-01 1.536227575591315286e+00 4.133212814945916858e-01 2.461702194453826709e-01
2.399999999999999911e-01 1.730530936658289110e-01 1.301875395813938852e+00 1.706793037937774371e-01 1.557903107941301102e-03
2.500000000000000000e-01 -4.311107398186216771e-02 9.862980438378962100e-01 -4.411220186436115576e-02 -2.048995755443187572e-01
2.600000000000000089e-01 -2.186343128009384795e-01 6.088985080861067933e-01 -2.179753222618356912e-01 -3.601584340268916273e-01
2.700000000000000178e-01 -3.436280156777059558e-01 1.922438161072931306e-01 -3.410385484445145332e-01 -4.553282417683914285e-01
2.800000000000000266e-01 -4.118900371155850282e-01 -2.392617232716248155e-01 -4.071692680520644925e-01 -4.860801309874847043e-01
2.900000000000000355e-01 -4.203719154525020207e-01 -6.607696761609703762e-01 -4.142073178259179089e-01 -4.528414569180961302e-01
3.000000000000000444e-01 -3.717932749389807334e-01 -1.048375212183327410e+00 -3.638954226499748756e-01 -3.605525917033948202e-01
3.100000000000000533e-01 -2.700627484723356897e-01 -1.380430638665244736e+00 -2.615274080018736846e-01 -2.180570640051320841e-01
3.200000000000000622e-01 -1.234647397693065252e-01 -1.638721487310676794e+00 -1.153574074250121040e-01 -3.718855765933526403e-02
3.300000000000000711e-01 5.704724928280983237e-02 -1.809449457913700599e+00 6.416899145070453780e-02 1.683533223778661547e-01
3.399999999999999689e-01 2.595539054882647911e-01 -1.883975777302039578e+00 2.652890285361523270e-01 3.841717034607282644e-01
3.499999999999999778e-01 4.715593678174294090e-01 -1.859289204011837837e+00 4.758250183099582697e-01 5.965525918497174285e-01
3.599999999999999867e-01 6.823026348377145833e-01 -1.738174780693344079e+00 6.840393117635856779e-01 7.933602972687887611e-01
3.699999999999999956e-01 8.801186812843060370e-01 -1.529072314119318321e+00 8.793755005515677681e-01 9.649316601558808326e-01
3.800000000000000044e-01 1.055885164245814689e+00 -1.245627238007042337e+00 1.053033668289837355e+00 1.104610878941232111e+00
3.900000000000000133e-01 1.202462329146684272e+00 -9.059507153580181882e-01 1.198345728864736337e+00 1.208942959506719372e+00
4.000000000000000222e-01 1.315401729157194000e+00 -5.316201898233505752e-01 1.310937222844611671e+00 1.277525597726730799e+00
4.100000000000000311e-01 1.393473494917398581e+00 -1.464655937117365081e-01 1.388682376445378619e+00 1.312556289844521107e+00
4.200000000000000400e-01 1.435972952062238406e+00 2.248005808716159737e-01 1.431477829370672694e+00 1.316784385915289901e+00
4.300000000000000488e-01 1.444800224361562968e+00 5.580399075178708035e-01 1.440875518819667134e+00 1.296951192882666248e+00
4.400000000000000577e-01 1.422294682957452094e+00 8.311532830265027094e-01 1.419625477782999079e+00 1.258619986615006958e+00
4.500000000000000666e-01 1.372158489217089272e+00 1.025471593374514656e+00 1.371183990952999254e+00 1.206716284805618100e+00
4.599999999999999645e-01 1.299243058171235754e+00 1.126987654262495919e+00 1.299241450431388722e+00 1.144876813140971894e+00
4.699999999999999734e-01 1.206048817858158095e+00 1.127349246632849411e+00 1.207317743282394495e+00 1.075042911035095639e+00
4.799999999999999822e-01 1.097067650425591623e+00 1.024542241378330054e+00 1.098461985689224374e+00 9.973398627333187605e-01
4.899999999999999911e-01 9.743346483865461538e-01 8.232072129168747088e-01 9.750792160865302538e-01 9.102470014210066740e-01
