# error, MSE_sfc, MSE_time, MSE_cbcp, MSE, M, Mc, bw, sensors, R, L, snr dB, W, sampling_rate, N, tau, xi, p2p, overlapping_tx
0.67000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	10000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	1.27300000
0.44600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	20000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.65900000
0.30800000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	30000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.40100000
0.24600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	40000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.32400000
0.18800000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	50000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.24500000
0.18600000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	60000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.23000000
0.14900000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	70000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.18800000
0.13300000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	80000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.16800000
0.12400000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	90000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.15000000
0.10000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	100000.00000000	8.00000000	12.00000000	4.00000000	-10.00000000	6.00000000	12.00000000	3.00000000	1.00000000	0.00000000	4.00000000	0.12000000
