# error, MSE_sfc, MSE_time, MSE_cbcp, MSE, Theoretical MSE, M, Mc, bw, sensors, R, L, snr dB, W, sampling_rate, N, tau, xi, p2p, overlapping_tx
1.00000000	2.66062358	0.00020163	10.15959821	0.15417835	1.33333333	1.00000000	1.00000000	4000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	7.94000000
0.99500000	1.87033342	0.00008777	10.14036880	0.15377692	1.33333333	1.00000000	1.00000000	6000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	5.48000000
0.98500000	1.41558523	0.00004863	10.10681289	0.15066884	1.33333333	1.00000000	1.00000000	8000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	4.28500000
0.96000000	1.20386360	0.00003154	10.11398635	0.15187331	1.33333333	1.00000000	1.00000000	10000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	3.48000000
0.94500000	0.99176791	0.00002203	0.60263003	0.05347178	0.66666667	2.00000000	2.00000000	12000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	2.95000000
0.94500000	0.98391483	0.00001589	0.57228692	0.02004136	0.33333333	4.00000000	4.00000000	14000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	2.63500000
0.89000000	0.81677465	0.00001224	0.18400513	0.01170826	0.16666667	8.00000000	10.00000000	16000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	2.25500000
0.86000000	0.78007904	0.00000969	0.03811178	0.01117538	0.08333333	16.00000000	22.00000000	18000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	2.08000000
0.79000000	0.59405944	0.00000787	0.03542055	0.01148272	0.08333333	16.00000000	22.00000000	20000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.83500000
0.77500000	0.62874366	0.00000652	0.00714456	0.01050510	0.04166667	32.00000000	48.00000000	22000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.59000000
0.75000000	0.57081332	0.00000554	0.00274222	0.01087751	0.02083333	64.00000000	105.00000000	24000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.44000000
0.68500000	0.50505211	0.00000462	0.00156714	0.01068875	0.01041667	128.00000000	229.00000000	26000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.35500000
0.67000000	0.43882064	0.00000407	0.00131605	0.01071132	0.00520833	256.00000000	497.00000000	28000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.31000000
0.74000000	0.52328964	0.00000342	0.00131743	0.00989286	0.00520833	256.00000000	497.00000000	30000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.32500000
0.66000000	0.46386445	0.00000310	0.00001401	0.01090317	0.00260417	512.00000000	1082.00000000	32000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.23000000
0.63500000	0.43443397	0.00000274	0.00125346	0.01071155	0.00130208	1024.00000000	2352.00000000	34000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.08000000
0.67000000	0.46137061	0.00000242	0.00000061	0.01054531	0.00065104	2048.00000000	5113.00000000	36000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	1.05500000
0.49500000	0.27771213	0.00000222	0.00000013	0.01055188	0.00032552	4096.00000000	11113.00000000	38000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	0.76500000
0.61000000	0.33957891	0.00000198	0.00000013	0.01087855	0.00032552	4096.00000000	11113.00000000	40000.00000000	8.00000000	12.00000000	4.00000000	-16.00000000	11.20000000	11.20000000	5.00000000	1.00000000	0.60000000	4.00000000	0.98500000
